UFID,NAME,DIVI,QUAL,UDDI,LENG,HEIG,SCLS,FMTA,OBJECTID_1,OBJECTID,BASE_YEAR,ADM_CD,ADM_NM,Shape_Area,GU_CODE,GU_NAME,POP
100037709013C0051b06979fda1724fa3,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2117364,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00519d8201041dac47c2,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2117364,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051e292df5ef50d4806,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2117364,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051bc9cef250c484c79,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2117364,"369",369.00000000000,"2016","1123068",개포1동,1448844.66333999997,"11680",강남구,"7076"
100037709013C0051bc9cef250c484c79,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2117364,"379",379.00000000000,"2016","1123080",개포2동,2241622.26411999995,"11680",강남구,"18188"
100037709013C00510399a68f6d0641d0,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2117364,"369",369.00000000000,"2016","1123068",개포1동,1448844.66333999997,"11680",강남구,"7076"
100037709013C00510399a68f6d0641d0,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2117364,"379",379.00000000000,"2016","1123080",개포2동,2241622.26411999995,"11680",강남구,"18188"
100037709013C0051679c0c4dc62b4fae,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2117364,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00510f2c90d0fba445a5,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2117364,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005114906632dc944f1d,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2117364,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051e985b969f76c452b,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2117364,"369",369.00000000000,"2016","1123068",개포1동,1448844.66333999997,"11680",강남구,"7076"
100037709013C0051e985b969f76c452b,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2117364,"379",379.00000000000,"2016","1123080",개포2동,2241622.26411999995,"11680",강남구,"18188"
100037709013C00519dc16650e4254717,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2117364,"369",369.00000000000,"2016","1123068",개포1동,1448844.66333999997,"11680",강남구,"7076"
100037709013C0051cb04033e610d4816,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2117364,"369",369.00000000000,"2016","1123068",개포1동,1448844.66333999997,"11680",강남구,"7076"
100037709013C00516f1d22aa8b3a4f87,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2117364,"369",369.00000000000,"2016","1123068",개포1동,1448844.66333999997,"11680",강남구,"7076"
100037709013C0051636521f0dd1840f3,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2117364,"369",369.00000000000,"2016","1123068",개포1동,1448844.66333999997,"11680",강남구,"7076"
100037709013C00516e358a0e78474ee6,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2117364,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00514db9576fb2014b32,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2117364,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051f7a101634f344352,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2117364,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005135f10a6314384f5a,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2117364,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051b442810862f64aff,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2117364,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00516df313201baa461a,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005101cdc78a9f4344df,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005119510b6a005841b0,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00512a142d74396e43c9,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00518741dba200a64013,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00515f3533cd3fa14e28,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00513f16e1af424d4032,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051eab1448e612246ca,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00516b71f5cc0a2947c5,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005131d160f7277b4b31,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"369",369.00000000000,"2016","1123068",개포1동,1448844.66333999997,"11680",강남구,"7076"
100037709013C0051df63afe778b340c0,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"369",369.00000000000,"2016","1123068",개포1동,1448844.66333999997,"11680",강남구,"7076"
100037709013C0051cdec10a64a1b47bd,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00512b5ec35dff5e497f,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"369",369.00000000000,"2016","1123068",개포1동,1448844.66333999997,"11680",강남구,"7076"
100037709013C005182e6243f64f64460,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00519a6c7fa4f4344359,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"370",370.00000000000,"2016","1123071",개포4동,1664191.47069999995,"11680",강남구,"18550"
100037709013C0051947166ccccac4b47,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"370",370.00000000000,"2016","1123071",개포4동,1664191.47069999995,"11680",강남구,"18550"
100037709013C0051f8ec0d90038648ee,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"369",369.00000000000,"2016","1123068",개포1동,1448844.66333999997,"11680",강남구,"7076"
100037709013C005116b3b9519c9f40b1,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"370",370.00000000000,"2016","1123071",개포4동,1664191.47069999995,"11680",강남구,"18550"
100037709013C00519156120e30854bb1,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"370",370.00000000000,"2016","1123071",개포4동,1664191.47069999995,"11680",강남구,"18550"
100037709014C00512d238a804f8b4b2f,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051d65a3ecf853040b1,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"370",370.00000000000,"2016","1123071",개포4동,1664191.47069999995,"11680",강남구,"18550"
100037709013C00510b63714587364317,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051a7b7dc6256c64b3b,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005103ac03c420bf456e,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051572a7378d7d04350,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051cd000b6cabf64e17,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00513d2d8e59e8024334,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051e64decd6faad46c2,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00516906e60d8b8f4aea,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051d036b89781204f1d,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005137162c0fae174666,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00512354813f790c415b,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051f03691c2ffe24991,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051a5e60bc041db4d3a,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00513e0eefeccbc24b03,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005149d40ce7ebed48da,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00514c7d60e0dbf140cd,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051da301ae2034d48a8,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00514bee5eaa38054a1a,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051b43c7ce4c6544d2a,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051126e9d6bc17945d1,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005182eae4dfe13b4922,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"369",369.00000000000,"2016","1123068",개포1동,1448844.66333999997,"11680",강남구,"7076"
100037709013C005147af6297a43645e6,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005185c400ed972049c2,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051aea45cb3a886458e,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051f7a2b5e6e7d74761,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051f6c13b60494e491d,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051537621351ef84376,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005138c196304e114580,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111594,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051222ef94a15ea442e,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051efc1bc45177b4e67,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051acaf58ab5b314b03,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005145d5068297df43d9,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051c32708fbfbf749f9,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00515e0bdfd801f34b42,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051192fad8cd1324fe7,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005128ca64c663bf4cd9,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051b7cf3b67620e4110,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051114f7602b3d7435a,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00514f267021cf874fc3,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051d542c6256c1545d8,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00511ffc0d521e174d72,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00514fb41342128d410b,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005131e875eb8d414673,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051d30ffe5b02014021,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005175a4216274194fad,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00518e1e8be200a14e50,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005165d789e2a0804536,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051167678adb7a145c9,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"369",369.00000000000,"2016","1123068",개포1동,1448844.66333999997,"11680",강남구,"7076"
100037709013C0051e3b1325a563842f3,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051f1ec8686541445b2,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051724d3a20a677475e,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005150f8e1ac667544bb,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00513f8a2311307a4a2c,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051e2ac8ba9a03542ac,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005102036b59a4fc4887,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00515c68278fbf0e47e1,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051b7cf5bc8626b4bbd,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00517f02ffb11802407a,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"369",369.00000000000,"2016","1123068",개포1동,1448844.66333999997,"11680",강남구,"7076"
100037709013C0051931fc41eea9c48a1,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051335a2109e28e4bb9,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005117681c81e4704a3f,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051f51d16360ff1494f,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005164f5e6eb99cc4adb,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005149a5e1a7bd674a61,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005124d5c9d5893b4f64,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005116897612443449bd,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051949ad69171e542db,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005125494f0afa3b4c5d,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"370",370.00000000000,"2016","1123071",개포4동,1664191.47069999995,"11680",강남구,"18550"
100037709013C00515c9884dde8f34d2f,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00514c531c45239845c4,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051b810119a2d2a463c,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00517c888cd77bec4663,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2114823,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00518de92521a78b4d1e,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113351,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709014C005112c7344a8c324e80,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113351,"375",375.00000000000,"2016","1123076",세곡동,6362857.31926999893,"11680",강남구,"45180"
100037709013C005158ecb3e66a324a10,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113351,"369",369.00000000000,"2016","1123068",개포1동,1448844.66333999997,"11680",강남구,"7076"
100037709013C005175820df2ac2849bb,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113351,"369",369.00000000000,"2016","1123068",개포1동,1448844.66333999997,"11680",강남구,"7076"
100037709013C00512870180b0ddc4169,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113351,"369",369.00000000000,"2016","1123068",개포1동,1448844.66333999997,"11680",강남구,"7076"
100037709013C005140ba0f01cefd4db5,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113351,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00515bedfdd1afa6415e,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113351,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C00519afaad85890b4ba5,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113351,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051c03a686c9415479b,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113351,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C005154c956fdfc514d8b,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113351,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709013C0051c9a74f45f9f54c0e,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113351,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709014C00516c85cfac0d284898,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113351,"375",375.00000000000,"2016","1123076",세곡동,6362857.31926999893,"11680",강남구,"45180"
100037709014C0051f90babb7198c4d2b,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113351,"375",375.00000000000,"2016","1123076",세곡동,6362857.31926999893,"11680",강남구,"45180"
100037709014C005106244d79d36d4326,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113351,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709014C005138d43338dc584565,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113351,"375",375.00000000000,"2016","1123076",세곡동,6362857.31926999893,"11680",강남구,"45180"
100037709014C0051dd1f1900b6e4474e,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113351,"375",375.00000000000,"2016","1123076",세곡동,6362857.31926999893,"11680",강남구,"45180"
100037709014C0051df0421f6a2c54227,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113351,"375",375.00000000000,"2016","1123076",세곡동,6362857.31926999893,"11680",강남구,"45180"
