UFID,SCLS,FMTA,OBJECTID_1,OBJECTID,BASE_YEAR,ADM_CD,ADM_NM,Shape_Area,GU_CODE,GU_NAME,POP
100037709014E003196d5ae96feb44ca0,E0032111,S2112489,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709023E00318db7b16096a14abb,E0032111,S2112489,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709023E00317d7437931f1d4916,E0032111,S2112489,"356",356.00000000000,"2016","1122067",양재2동,7556517.27448000014,"11650",서초구,"23382"
100037709014E00314f68acb6958240df,E0032111,S2112489,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709023E0031b7f43f7ca690490c,E0032111,S2112489,"356",356.00000000000,"2016","1122067",양재2동,7556517.27448000014,"11650",서초구,"23382"
100037709013E00315b9e7733da8c4564,E0032111,S2112489,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709003E0031c1605e03fad542a4,E0032111,S2115717,"369",369.00000000000,"2016","1123068",개포1동,1448844.66333999997,"11680",강남구,"7076"
100037709011E0031b9b47d2e98274917,E0032111,S2115717,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011E0031a689249556ea491b,E0032111,S2115717,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709005E0031d9fad7cd2db847b3,E0032111,S2115717,"398",398.00000000000,"2016","1124069",문정2동,2240295.42571000010,"11710",송파구,"29926"
100037709001E00317c7580cd9df94780,E0032111,S2114245,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011E0031552f587e92bb41ee,E0032111,S2114245,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709001E00312b921bab9d5f49d2,E0032111,S2114245,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011E0031ebec5407c5cc456b,E0032111,S2117474,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709015E00311a1aceeeb424442c,E0032111,S2116973,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709015E00311a1aceeeb424442c,E0032111,S2116973,"372",372.00000000000,"2016","1123073",일원1동,952738.19427800004,"11680",강남구,"16652"
100037709015E00311a1aceeeb424442c,E0032111,S2116973,"373",373.00000000000,"2016","1123074",일원2동,1299292.71316999989,"11680",강남구,"18088"
100037709015E00311a1aceeeb424442c,E0032111,S2116973,"374",374.00000000000,"2016","1123075",수서동,1625358.09608000005,"11680",강남구,"16187"
100037709015E00311a1aceeeb424442c,E0032111,S2116973,"375",375.00000000000,"2016","1123076",세곡동,6362857.31926999893,"11680",강남구,"45180"
